CODICEIDENTIFICATIVOFARMACIA;LATITUDINE;LONGITUDINE;INDIRIZZO;
12809;40,9458386948223;16,925504214792;Corso Vittorio Emanuele; 39
12809;40,9458386948223;16,925504214792;Corso Vittorio Emanuele; 75
12810;40,8680556126954;17,1874273563603;Via Angiulli; 17
12810;40,8680556126954;17,1874273563603;Via Angiulli; 17
12810;40,8680556126954;17,1874273563603;Via Angiulli; 17
12811;40,885253;17,167775;Piazza Giuseppe Garibaldi; 53
12811;40,885253;17,167775;Piazza Giuseppe Garibaldi; 53
12811;40,885253;17,167775;Piazza Giuseppe Garibaldi; 53
12812;40,8680556126954;17,1874273563603;Via Risorgimento; 1
12812;40,8680556126954;17,1874273563603;Via Risorgimento; 1
12812;40,8680556126954;17,1874273563603;Via Risorgimento; 1
12812;40,8680556126954;17,1874273563603;Via Risorgimento; 1
12813;40,9435898460253;17,1585622303584;Via Matteotti; 59
12813;40,9435898460253;17,1585622303584;Via Matteotti; 69
12813;40,9435898460253;17,1585622303584;Via Matteotti; 59
12814;40,9435898460253;17,1585622303584;Via Vavalle; 10
12814;40,9435898460253;17,1585622303584;Via Vavalle; 10
12814;40,9435898460253;17,1585622303584;Via Vavalle; 10
12814;40,9435898460253;17,1585622303584;Via Vavalle; 10
12815;40,9435898460253;17,1585622303584;Via Mons. Mucedola; 60
12815;40,9435898460253;17,1585622303584;Via Mons. Mucedola; 60
12815;40,9435898460253;17,1585622303584;Via Mons. Mucedola; 60
12816;40,9435898460253;17,1585622303584;Piazza XX Settembre; 9
12816;40,9435898460253;17,1585622303584;Piazza della repubblica; 24
12816;40,9435898460253;17,1585622303584;Piazza della repubblica; 24
12816;40,9435898460253;17,1585622303584;Piazza XX Settembre; 9
12817;40,7785450987755;16,9131683186858;Piazza XX Settembre; 56
12817;40,7785450987755;16,9131683186858;Via Principe Amedeo; 51
12817;40,7785450987755;16,9131683186858;Via Principe Amedeo; 51
12817;40,7785450987755;16,9131683186858;Piazza XX Settembre; 56
12817;40,7785450987755;16,9131683186858;Via Principe Amedeo; 51
12818;40,7785450987755;16,9131683186858;Via Giuseppe Di Vittorio; 99
12818;40,7785450987755;16,9131683186858;Via Giuseppe Di Vittorio; 99
12818;40,7785450987755;16,9131683186858;Via Giuseppe Di Vittorio; 99
12818;40,7785450987755;16,9131683186858;Via Giuseppe Di Vittorio; 99
12818;40,7785450987755;16,9131683186858;Via Giuseppe Di Vittorio; 99
12819;40,7785450987755;16,9131683186858;Corso Giuseppe Garibaldi; 50
12819;40,7785450987755;16,9131683186858;Corso Giuseppe Garibaldi; 50
12819;40,7785450987755;16,9131683186858;Corso Giuseppe Garibaldi; 50
12819;40,7785450987755;16,9131683186858;Corso Giuseppe Garibaldi; 50
12820;40,7785450987755;16,9131683186858;Via Giuseppe Garibaldi; 86
12820;40,7785450987755;16,9131683186858;Via Giuseppe Garibaldi; 86
12820;40,7785450987755;16,9131683186858;Via Giuseppe Garibaldi; 86
12820;40,7785450987755;16,9131683186858;Via Giuseppe Garibaldi; 86
12820;40,7785450987755;16,9131683186858;Via Giuseppe Garibaldi; 86
12821;40,7979582;16,9172159;Via Ariosto; 32
12821;40,7979582;16,9172159;Via Ariosto; 32
12821;40,7979582;16,9172159;Via Ariosto; 32
12821;40,7979582;16,9172159;Piazza Plebiscito; 1
12821;40,7979582;16,9172159;Piazza Plebiscito; 1
12821;40,7979582;16,9172159;Piazza Plebiscito; 1
12822;40,7998269;16,9209694;Corso Cavour; 110
12822;40,7998269;16,9209694;Corso Cavour; 110
12822;40,7998269;16,9209694;Corso Cavour; 110
12822;40,7998269;16,9209694;Corso Cavour; 110
12823;40,753971;17,327451;Corso XX Settembre; 35
12823;40,753971;17,327451;Corso XX Settembre; 35
12823;40,753971;17,327451;Corso XX Settembre; 35
12823;40,753971;17,327451;Corso XX Settembre; 35
12824;40,8430940429806;17,0898584107909;Piazza Beethoven; 50
12824;40,8430940429806;17,0898584107909;Piazza Beethoven; 50
12824;40,8430940429806;17,0898584107909;Piazza Beethoven; 50
12824;40,8430940429806;17,0898584107909;Piazza Beethoven; 50
12825;40,7732978313933;17,3405238863742;Piazza Guglielmo Marconi; 54
12825;40,7732978313933;17,3405238863742;Piazza Guglielmo Marconi; 55
12825;40,7732978313933;17,3405238863742;Piazza Guglielmo Marconi; 55
12826;40,7732978313933;17,3405238863742;Strada Comunale 162 - San Marco; 48
12826;40,7732978313933;17,3405238863742;Strada Comunale 162 - San Marco; 48
12827;40,899005898159;17,2781937070643;Via Roma; 223
12827;40,899005898159;17,2781937070643;Via Roma; 223
12827;40,899005898159;17,2781937070643;Via Roma; 223
12827;40,899005898159;17,2781937070643;Via Roma; 223
12828;40,899005898159;17,2781937070643;Via Milazzo; 9/b
12828;40,899005898159;17,2781937070643;Via Milazzo; 9/b
12828;40,899005898159;17,2781937070643;Via Milazzo; 9/b
12829;40,899005898159;17,2781937070643;Largo Plebiscito; 5
12829;40,899005898159;17,2781937070643;Largo Plebiscito; 5
12829;40,899005898159;17,2781937070643;Largo Plebiscito; 5
12829;40,899005898159;17,2781937070643;Largo Plebiscito; 4
12829;40,899005898159;17,2781937070643;Largo Plebiscito; 4
12830;40,9461782;17,3044932;Via Vittorio Veneto; 116
12830;40,9461782;17,3044932;Via Vittorio Veneto; 116
12830;40,9461782;17,3044932;Via San Francesco Di Paola; 8
12830;40,9461782;17,3044932;Via San Francesco Di Paola; 8
12831;40,899005898159;17,2781937070643;Via Polignani; 24
12831;40,899005898159;17,2781937070643;Via Polignani; 24
12831;40,899005898159;17,2781937070643;Via Polignani; 24
12832;40,899005898159;17,2781937070643;Via Roma; 111
12832;40,899005898159;17,2781937070643;Via Roma; 111
12832;40,899005898159;17,2781937070643;Via Roma; 111
12832;40,899005898159;17,2781937070643;Via Roma; 111
12833;40,899005898159;17,2781937070643;Contrada Antonelli; 568
12833;40,899005898159;17,2781937070643;Contrada Antonelli; 568
12833;40,899005898159;17,2781937070643;Contrada Antonelli; 568
12834;40,797207;17,121185;P. Aldo Moro; 18
12834;40,797207;17,121185;Piazza Aldo Moro; 18
12835;40,7659128236193;17,1016373273484;Via T. Fiore Centro Comm. Blocco A;
12835;40,7659128236193;17,1016373273484;Via T. Fiore Centro Comm. Blocco A;
12835;40,7659128236193;17,1016373273484;Via T. Fiore Centro Comm. Blocco A;
12836;40,7659128236193;17,1016373273484;CORSO CAVOUR; 104
12836;40,7659128236193;17,1016373273484;Via Cavour; 104
12836;40,7659128236193;17,1016373273484;CORSO CAVOUR; 104
12836;40,7659128236193;17,1016373273484;Via Cavour; 104
12837;40,9435898460253;17,1585622303584;Via Martiri Dogali; 80
12837;40,9435898460253;17,1585622303584;Piazza Regina Margherita; 3
12837;40,9435898460253;17,1585622303584;Via Martiri Dogali; 80
12837;40,9435898460253;17,1585622303584;Via Martiri Dogali; 80
12838;40,993852;17,2219531;Via Sarnelli; 63
12838;40,993852;17,2219531;Via Sarnelli; 63
12838;40,993852;17,2219531;Via Sarnelli; 63
12839;40,84874;17,1203285;Via Giacomo Matteotti; 16
12839;40,84874;17,1203285;Via Giacomo Matteotti; 16
12839;40,84874;17,1203285;Via Giacomo Matteotti; 16
12840;40,8430940429806;17,0898584107909;Estramurale a Mezzogiorno; 69
12840;40,8430940429806;17,0898584107909;Estr. a Mezzogiorno; 69
12840;40,8430940429806;17,0898584107909;Via Estramurale a Mezzogiorno; 69
12841;40,8430940429806;17,0898584107909;Corso Umberto I; 78
12841;40,8430940429806;17,0898584107909;Corso Umberto I; 78
12842;40,8880241;16,949185;Corso Vittorio Emanuele; 27
12842;40,8880241;16,949185;Corso Vittorio Emanuele; 27
12842;40,8880241;16,949185;Corso Vittorio Emanuele; 27
12843;40,8743974766421;16,9515997550003;Via C. Dalfino; 58
12843;40,8743974766421;16,9515997550003;Via Giuseppe Pastore; 43
12843;40,8743974766421;16,9515997550003;Via Giuseppe Pastore; 43
12844;40,9082423053155;17,0112746553885;Via Mag. Orlandi; 7
12844;40,9082423053155;17,0112746553885;Via Mag. Orlandi; 7
12844;40,9082423053155;17,0112746553885;Via Mag. Orlandi; 7
12844;40,9082423053155;17,0112746553885;Via Mag. Orlandi; 7
12845;40,9082423053155;17,0112746553885;Piazza Colapietro; 6
12845;40,9082423053155;17,0112746553885;Piazza Colapietro; 6
12845;40,9082423053155;17,0112746553885;Piazza Colapietro; 6
12846;40,8430940429806;17,0898584107909;Piazza Padre Pio;
12846;40,8430940429806;17,0898584107909;Piazza Padre Pio;
12846;40,8430940429806;17,0898584107909;Piazza Padre Pio;
12847;40,85005690000001;17,1190344;Via Conciliazione; 18
12847;40,85005690000001;17,1190344;Via Conciliazione; 18
12847;40,85005690000001;17,1190344;Via Conciliazione; 18
12848;40,899005898159;17,2781937070643;Via Lepanto; 59/61
12848;40,899005898159;17,2781937070643;Via Lepanto; 59/61
12848;40,899005898159;17,2781937070643;Via Lepanto; 59/61
12849;40,899005898159;17,2781937070643;Via Amleto Pesce; 9/e
12849;40,899005898159;17,2781937070643;Via Amleto Pesce; 9/e
12849;40,899005898159;17,2781937070643;Via Amleto Pesce; 9/e
12850;40,7785450987755;16,9131683186858;Via Flora; 56
12850;40,7785450987755;16,9131683186858;Via Flora; 56
12850;40,7785450987755;16,9131683186858;Via Flora; 56
12850;40,7785450987755;16,9131683186858;Via Flora; 56
12850;40,7785450987755;16,9131683186858;Via Flora; 56
12851;40,899005898159;17,2781937070643;Via Vittorio Veneto; 30
12851;40,899005898159;17,2781937070643;Via Vittorio Veneto; 67
12851;40,899005898159;17,2781937070643;Via Vittorio Veneto; 67
12851;40,899005898159;17,2781937070643;Via Vittorio Veneto; 30
12852;40,9934649061201;17,2247354315225;Via L. Sturzo; 10
12852;40,9934649061201;17,2247354315225;Piazza Sant'Antonio; 6/8
12852;40,9934649061201;17,2247354315225;Via L. Sturzo; 10
12852;40,9934649061201;17,2247354315225;Piazza Sant'Antonio; 6/8
12853;40,7982998;17,1184083;Via Volta; 13
12853;40,7982998;17,1184083;Via Leonardo Da Vinci; 8
12853;40,7982998;17,1184083;Via Leonardo Da Vinci; 8
12853;40,7982998;17,1184083;Via Volta; 13
12854;40,9435898460253;17,1585622303584;Via Chiesa Nuova; 1152/B
12854;40,9435898460253;17,1585622303584;Via Chiesa Nuova; 1152/B
12855;40,899005898159;17,2781937070643;Via San Marco;  62/a
12855;40,899005898159;17,2781937070643;Via San Marco;  62/a
12856;40,6378152;17,9459247;Via de` Terribile; 7
12856;40,6378152;17,9459247;Via de` Terribile; 7
12857;40,6327065;17,941611;Via F. Fornari; 11/13
12857;40,6327065;17,941611;Via F. Fornari; 11/13
12857;40,6327065;17,941611;Via F. Fornari; 11/13
12858;40,6371231549594;17,9410713671571;Via Carmine; 54/58
12858;40,6371231549594;17,9410713671571;Via Carmine; 54/58
12858;40,6371231549594;17,9410713671571;Via Carmine; 54/58
12859;40,6327065;17,941611;Via A. Cagni; 84
12859;40,6327065;17,941611;Via Duca degli Abruzzi; 41
12859;40,6327065;17,941611;Via Duca degli Abruzzi; 41
12860;40,6279906685946;17,9230163975996;Via Appia; 164
12860;40,6279906685946;17,9230163975996;Via Appia; 164
12861;40,6327065;17,941611;Via P. Traiano; 5
12861;40,6327065;17,941611;Via P. Traiano; 5
12861;40,6327065;17,941611;Via P. Traiano; 5
12862;40,5630614875614;17,8151212405347;Via San Lorenzo; 61
12862;40,5630614875614;17,8151212405347;Via San Lorenzo; 61
12862;40,5630614875614;17,8151212405347;Via San Lorenzo; 61
12863;40,6327065;17,941611;Corso Umberto; 57
12863;40,6327065;17,941611;Corso Umberto; 57
12863;40,6327065;17,941611;Corso Umberto; 59
12864;40,6327065;17,941611;Corso Umberto; 24
12864;40,6327065;17,941611;Corso Umberto; 24
12864;40,6327065;17,941611;Corso Umberto; 24
12865;40,7085189794312;17,7024677104308;Via Adua; 18
12865;40,7085189794312;17,7024677104308;Via Adua; 18
12866;40,7085189794312;17,7024677104308;Via Treves; 30
12866;40,7085189794312;17,7024677104308;Corso Vittorio Emanuele; 38
12866;40,7085189794312;17,7024677104308;Corso Vittorio Emanuele; 38
12866;40,7085189794312;17,7024677104308;Via Treves; 30
12867;40,643929;17,515505;Via Umberto I; 47
12867;40,643929;17,515505;Via Umberto I; 47
12867;40,643929;17,515505;Via Umberto I; 47
12868;40,64432740000001;17,5177803;Largo Osanna; 43
12868;40,64432740000001;17,5177803;Largo Osanna; 43
12869;40,643929;17,515505;Via Francesco Bellanova; 32
12869;40,643929;17,515505;Via Francesco Bellanova; 32
12869;40,643929;17,515505;Corso Giuseppe Garibaldi; 18
12870;40,64478099999999;17,512433;Via Cristoforo Colombo; 3/c
12870;40,64478099999999;17,512433;Via Cristoforo Colombo; 3/c
12870;40,64478099999999;17,512433;Via Cristoforo Colombo; 3/c
12871;40,4846412829499;17,937621161573;Via Enrico Berlinguer; 46
12871;40,4846412829499;17,937621161573;Via Enrico Berlinguer; 46
12871;40,4846412829499;17,937621161573;Via Enrico Berlinguer; 46
12872;40,74138;17,42558;Via San Quirico; 55
12872;40,74138;17,42558;Via San Quirico; 55
12872;40,74138;17,42558;Via San Quirico; 55
12873;40,4260417410864;17,7357587908928;Parco delle Rimembranze ;5/6
12873;40,4260417410864;17,7357587908928;Via Malta; 11
12873;40,4260417410864;17,7357587908928;Parco delle Rimembranze ;5/6
12873;40,4260417410864;17,7357587908928;Via Malta; 11
12874;40,826237912674;17,4052572889276;Corso Giuseppe Garibaldi; 52
12874;40,826237912674;17,4052572889276;Corso Giuseppe Garibaldi; 52
12874;40,826237912674;17,4052572889276;Corso Giuseppe Garibaldi; 52
12875;40,826237912674;17,4052572889276;Corso Vittorio Emanuele; 62
12875;40,826237912674;17,4052572889276;Corso Vittorio Emanuele; 62
12875;40,826237912674;17,4052572889276;Corso Vittorio Emanuele; 62
12876;40,826237912674;17,4052572889276;Corso Vittorio Emanuele; 10/14
12876;40,826237912674;17,4052572889276;Corso Vittorio Emanuele; 10/14
12876;40,826237912674;17,4052572889276;Corso Vittorio Emanuele; 10/14
12877;40,826237912674;17,4052572889276;Via Nazionale; 100
12877;40,826237912674;17,4052572889276;Via Nazionale; 100
12878;40,826237912674;17,4052572889276;Piazza della Liberta'; 11
12878;40,826237912674;17,4052572889276;Piazza della Liberta'; 11
12879;40,5308336121836;17,5648230102533;Via Regina Elena; 44
12879;40,5308336121836;17,5648230102533;Via San Eligio; 7
12879;40,5308336121836;17,5648230102533;Via Regina Elena; 44
12880;40,5312191;17,5813515;Corso Giuseppe Garibaldi; 42
12880;40,5312191;17,5813515;Corso Giuseppe Garibaldi; 42
12881;40,5308336121836;17,5648230102533;Corso Giuseppe Garibaldi; 1-3
12881;40,5308336121836;17,5648230102533;Corso Giuseppe Garibaldi; 1-3
12881;40,5308336121836;17,5648230102533;Corso Giuseppe Garibaldi; 1
12882;40,5308336121836;17,5648230102533;Via San Francesco; 152/A
12882;40,5308336121836;17,5648230102533;Via San Francesco; 152/A
12883;40,5314728;17,5842705;Corso Umberto I; 44
12883;40,5314728;17,5842705;Corso Umberto I; 44
12884;40,5308336121836;17,5648230102533;Via Alessandro Manzoni; 20
12884;40,5308336121836;17,5648230102533;Via Alessandro Manzoni; 20
12884;40,5308336121836;17,5648230102533;Via Alessandro Manzoni; 20
12885;40,5741053182268;17,7050553829999;Via Ribezzi; 27
12885;40,5741053182268;17,7050553829999;Via Ribezzi; 27
12886;40,5536354;17,7192231;Via G.Garibaldi; 62
12886;40,5536354;17,7192231;Via G.Garibaldi; 62
12886;40,5536354;17,7192231;Via G.Garibaldi; 62
12886;40,5536354;17,7192231;Via G.Garibaldi; 62
12887;40,5394997979824;17,8065010880722;Piazza Vittorio Emanuele; 69
12887;40,5394997979824;17,8065010880722;Piazza Vittorio Emanuele; 69
12888;40,5616529259841;17,8106929173058;Via Francesco Vita;
12888;40,5616529259841;17,8106929173058;Via Francesco Vita;
12889;40,55772460000001;17,8101767;Piazza Giuseppe Garibaldi; 16
12889;40,55772460000001;17,8101767;Piazza Giuseppe Garibaldi; 16
12890;40,5559555274477;17,8091439037178;Via Mannarino; 13
12890;40,5559555274477;17,8091439037178;Via Mannarino; 13
12890;40,5559555274477;17,8091439037178;Via Mannarino; 13
12890;40,5559555274477;17,8091439037178;Via Mannarino; 13
12891;40,7311749748041;17,5497333911572;Via P. Vincenti 26;
12891;40,7311749748041;17,5497333911572;Via Degli Emigranti; 5
12891;40,7311749748041;17,5497333911572;Via Degli Emigranti; 5
12892;40,7311749748041;17,5497333911572;Largo Bianchieri; 23
12892;40,7311749748041;17,5497333911572;Largo Bianchieri; 23
12893;40,72722;17,575976;Viale Pola 63;
12893;40,72722;17,575976;Viale Pola; 63
12893;40,72722;17,575976;Viale Pola; 63
12894;40,7311749748041;17,5497333911572;Piazza Liberta`; 44
12894;40,7311749748041;17,5497333911572;Piazza Liberta`; 44
12894;40,7311749748041;17,5497333911572;Piazza Liberta`; 44
12894;40,7311749748041;17,5497333911572;Piazza Liberta`; 44
12895;40,73251;17,57729;Corso Mazzini; 20
12895;40,73251;17,57729;Corso Mazzini; 20
12895;40,73251;17,57729;Corso Mazzini; 20
12895;40,73251;17,57729;Corso Mazzini; 20
12896;40,7311749748041;17,5497333911572;Piazza Giacomo Matteotti; 47
12896;40,7311749748041;17,5497333911572;Piazza Giacomo Matteotti; 47
12897;40,4921840506818;17,6615676664111;Via M. Pagano; 72
12897;40,4921840506818;17,6615676664111;Via M. Pagano; 72
12897;40,4921840506818;17,6615676664111;Via M. Pagano; 72
12898;40,4993413;17,6388796;Piazza Lorch; 31/a
12898;40,4993413;17,6388796;Piazza Lorch; 31/A
12898;40,4993413;17,6388796;Piazza Lorch; 31/A
12898;40,4993413;17,6388796;Piazza Lorch; 31/A
12899;40,4921840506818;17,6615676664111;Piazza Lama; 14
12899;40,4921840506818;17,6615676664111;Piazza Lama; 14
12899;40,4921840506818;17,6615676664111;Piazza Lama; 14
12900;40,4541762120771;17,8995096867099;Largo Costantini; 10
12900;40,4541762120771;17,8995096867099;Largo Costantini; 10
12901;40,62951839999999;17,6318037;Via Cavour; 18
12901;40,62951839999999;17,6318037;Via Cavour; 18
12902;40,4317465176404;17,8268769505887;Piazza Umberto I; 12
12902;40,4317465176404;17,8268769505887;Piazza Umberto I; 12
12902;40,4317465176404;17,8268769505887;Piazza Umberto I; 12
12903;40,4875119;17,9967285;P.ZZA SAN PIETRO 91;
12903;40,4875119;17,9967285;P.zza San Pietro; 91
12903;40,4875119;17,9967285;P.zza San Pietro; 91
12903;40,4875119;17,9967285;P.ZZA Del popolo; 19
12904;40,5147865495719;18,006915794031;Via Brindisi; 120
12904;40,5147865495719;18,006915794031;Via Brindisi; 120
12905;40,6416484712317;17,7046963906956;Via A. De Leo; 47
12905;40,6416484712317;17,7046963906956;Via A. De Leo; 47
12906;40,6416484712317;17,7046963906956;Via Vittorio Emanuele; 69
12906;40,6416484712317;17,7046963906956;Via Vittorio Emanuele; 69
12907;40,657012;17,706245;Via Giuseppe Garibaldi; 54
12907;40,657012;17,706245;Via Giuseppe Garibaldi; 54
12907;40,657012;17,706245;Via Giuseppe Garibaldi; 54
12908;40,4810034;18,0473922;Via Tripoli; 3
12908;40,4810034;18,0473922;Via Tripoli; 3
12908;40,4810034;18,0473922;Via Kennedy; 1
12909;40,46557;17,74253;Via San Pancrazio; 15
12909;40,46557;17,74253;Via San Pancrazio; 15
12910;40,4848809736522;17,7508272738201;Via Risorgimento; 1
12910;40,4848809736522;17,7508272738201;Via Risorgimento; 1
12910;40,4848809736522;17,7508272738201;Via Risorgimento; 1
12911;40,8396123010704;17,3703457814795;Via Stazione; 51
12911;40,8396123010704;17,3703457814795;Via Stazione; 51
12911;40,8396123010704;17,3703457814795;Via Stazione; 17
12911;40,8396123010704;17,3703457814795;Via Stazione; 51
12912;40,57910529999999;17,4758502;Via Vittorio Emanuele; 115
12912;40,57910529999999;17,4758502;Via Vittorio Emanuele; 115
12913;40,6327065;17,941611;Viale Commenda; 57
12913;40,6327065;17,941611;Viale Commenda; 57
12913;40,6327065;17,941611;Viale Commenda; 57
12914;40,5147865495719;18,006915794031;-;
12914;40,5147865495719;18,006915794031;Via Lecce; 116
12914;40,5147865495719;18,006915794031;Largo Osanna SNC;
12914;40,5147865495719;18,006915794031;Via Lecce; 116
12914;40,5147865495719;18,006915794031;Largo Osanna SNC;
12915;40,41574;17,83299;Via Umberto I; 78
12915;40,41574;17,83299;Via Umberto I; 78
12916;40,5741053182268;17,7050553829999;Via Taon De Revel; 14
12916;40,5741053182268;17,7050553829999;Via Taon De Revel; 14
12917;40,6570851;17,7084571;Via Principe di Piemonte; 4
12917;40,6570851;17,7084571;Via Principe di Piemonte; 4
12917;40,6570851;17,7084571;Via Principe di Piemonte; 4
12918;40,8366588;17,3609347;Via Piave ang. Fogazzaro;
12918;40,8366588;17,3609347;Via Piave ang. Fogazzaro;
12918;40,8366588;17,3609347;Via Piave ang. Fogazzaro;
12919;40,5394997979824;17,8065010880722;Via Guglielmo Marconi; 73
12919;40,5394997979824;17,8065010880722;Via Guglielmo Marconi; 73
12919;40,5394997979824;17,8065010880722;Via Guglielmo Marconi; 73
12919;40,5394997979824;17,8065010880722;Via Guglielmo Marconi; 73
12920;40,643929;17,515505;Via Palermo; 2
12920;40,643929;17,515505;Via Palermo; 2
12920;40,643929;17,515505;Via Martina Franca; 29/a-Ang. Moretti
12921;40,55851095;17,8002416;Via Sicilia; 66
12921;40,55851095;17,8002416;Via Sicilia; 66
12921;40,55851095;17,8002416;Via Sicilia; 66
12921;40,55851095;17,8002416;Via Sicilia; 66
12922;40,5609094256466;17,8020913541202;Via Carducci; 37
12922;40,5609094256466;17,8020913541202;Via Carducci; 41
12922;40,5609094256466;17,8020913541202;Via Carducci; 37
12923;40,72882;17,57505;Via P.S. Tamborrino; 52
12923;40,72882;17,57505;Via P.S. Tamborrino; 52
12923;40,72882;17,57505;Via P.S. Tamborrino; 52
12924;40,6327065;17,941611;Via Sele; 3
12924;40,6327065;17,941611;Via Sele; 3
12924;40,6327065;17,941611;Via Sele; 3
12925;40,7085189794312;17,7024677104308;Via Serranova; 5
12925;40,7085189794312;17,7024677104308;Via Maria Montessori; 6
12925;40,7085189794312;17,7024677104308;Via Maria Montessori; 6
12926;40,4485531;17,9220773;Via G. Grassi; 85
12926;40,4485531;17,9220773;Via G. Grassi; 85
12926;40,4485531;17,9220773;Via G. Grassi; 85
12927;40,4260417410864;17,7357587908928;Via Principe di Napoli; 139
12927;40,4260417410864;17,7357587908928;Via Principe di Napoli; 139
12928;40,740333;17,4277153;Via Trieste; 26
12928;40,740333;17,4277153;Via Trieste; 26
12929;40,4846412829499;17,937621161573;Largo R. Margherita; 2
12929;40,4846412829499;17,937621161573;Largo R. Margherita; 2
12929;40,4846412829499;17,937621161573;Largo R. Margherita; 2
12929;40,4846412829499;17,937621161573;Largo R. Margherita; 2
12930;40,5642297517027;17,481661038896;Via Ceglie; 33
12930;40,5642297517027;17,481661038896;Via Ceglie; 33
12930;40,5642297517027;17,481661038896;Via Ceglie; 33
12931;40,5394997979824;17,8065010880722;Via R. Antonucci; 42
12931;40,5394997979824;17,8065010880722;Via R. Antonucci; 42
12931;40,5394997979824;17,8065010880722;Via R. Antonucci; 42
12932;40,7515352511499;17,4276205623201;Via Roma; 47
12932;40,7515352511499;17,4276205623201;Via Roma; 47
12932;40,7515352511499;17,4276205623201;Via Roma; 47
12933;40,6327065;17,941611;Via Martiri Ardeatine; 12
12933;40,6327065;17,941611;Via Martiri Ardeatine; 12
12933;40,6327065;17,941611;Via Martiri Ardeatine; 12
12933;40,6327065;17,941611;Via Martiri Ardeatine; 12
12933;40,6327065;17,941611;Via Martiri Ardeatine; 12
12934;40,6327065;17,941611;Via Mecenate; 19
12934;40,6327065;17,941611;Via Mecenate; 19
12934;40,6327065;17,941611;Via Mecenate; 19
12935;40,6327065;17,941611;Via Arione 77;
12935;40,6327065;17,941611;Via Arione; 77
12935;40,6327065;17,941611;Via Arione; 77
12936;40,7311749748041;17,5497333911572;Via Giovanni XXIII; 61/67
12936;40,7311749748041;17,5497333911572;Via Giovanni XXIII; 61/67
12936;40,7311749748041;17,5497333911572;Via Giovanni XXIII; 40
12936;40,7311749748041;17,5497333911572;Via Giovanni XXIII; 40
12937;40,5582146839497;17,8003575463411;Via Basilicata; 20/22/24
12937;40,5582146839497;17,8003575463411;Via Basilicata; 20/22/24
12937;40,5582146839497;17,8003575463411;Via Basilicata; 20/22/24
12937;40,5582146839497;17,8003575463411;Via Basilicata; 20/22/24
12938;40,63323115;17,9421851;Corso Roma; 112
12938;40,63323115;17,9421851;Corso Roma; 110/112
12938;40,63323115;17,9421851;Corso Roma; 110/112
12939;40,826237912674;17,4052572889276;Via Roma;147
12939;40,826237912674;17,4052572889276;Via Roma;147
12939;40,826237912674;17,4052572889276;Via Roma;147
12940;40,5308336121836;17,5648230102533;Viale Lilla; 26/28
12940;40,5308336121836;17,5648230102533;Viale Lilla; 26/28
12940;40,5308336121836;17,5648230102533;Viale Lilla; 26/28
12941;40,5308336121836;17,5648230102533;Via Trento; 21
12941;40,5308336121836;17,5648230102533;Via Trento; 21
12941;40,5308336121836;17,5648230102533;Via Trento; 21
12941;40,5308336121836;17,5648230102533;Via Trento; 21
12942;40,826237912674;17,4052572889276;Piazza Aldo Moro; 4
12942;40,826237912674;17,4052572889276;Piazza Aldo Moro; 4
12942;40,826237912674;17,4052572889276;Piazza Aldo Moro; 4
12943;40,56247835;17,7964421;Via Caravaggio; 16
12943;40,56247835;17,7964421;Via Caravaggio; 16
12944;40,6327065;17,941611;Largo Palermo; 4
12944;40,6327065;17,941611;Largo Palermo; 4
12944;40,6327065;17,941611;Largo Palermo; 4
12945;40,6272265953244;17,927356619624;Via San Giovanni Bosco; 59
12945;40,6272265953244;17,927356619624;Via San Giovanni Bosco; 59
12945;40,6272265953244;17,927356619624;Via San Giovanni Bosco; 59
12945;40,6272265953244;17,927356619624;Via San Giovanni Bosco; 59
12945;40,6272265953244;17,927356619624;Via San Giovanni Bosco; 59
12946;40,53361;17,578402;Via G. di Vagno; 14/B
12946;40,53361;17,578402;Via G. di Vagno; 14/B
12947;40,6240817580795;17,9404324201425;Viale Belgio; 22/A
12947;40,6240817580795;17,9404324201425;Viale Belgio;22
12947;40,6240817580795;17,9404324201425;Viale Belgio; 22/A
12948;40,5394997979824;17,8065010880722;Via Maya Materdona; 151
12948;40,5394997979824;17,8065010880722;Via Maya Materdona; 151
12949;40,826237912674;17,4052572889276;Piazza Plebiscito; 6/7
12949;40,826237912674;17,4052572889276;Piazza Plebiscito; 6/7
12949;40,826237912674;17,4052572889276;Piazza Plebiscito; 6/7
12950;40,8374212276214;17,465881349821;Via del Faro; 11/b
12950;40,8374212276214;17,465881349821;Via del Faro; 11/b
12950;40,8374212276214;17,465881349821;Via del Faro 11/b;
12951;40,7240645;17,5814677;Via Venezia; 11
12951;40,7240645;17,5814677;Via Venezia; 11
12952;41,9186970428696;15,7984297674978;Viale Uria; 31
12953;41,7775220639777;15,4580787359802;Via Giuseppe Garibaldi; 94
12954;41,7775220639777;15,4580787359802;Via Roma; 6
12954;41,7775220639777;15,4580787359802;Via Roma; 6
12954;41,7775220639777;15,4580787359802;Via Roma; 6
12955;41,7775220639777;15,4580787359802;Via Giuseppe Garibaldi; 36
12955;41,7775220639777;15,4580787359802;Via Giuseppe Garibaldi; 36
12955;41,7775220639777;15,4580787359802;Via Giuseppe Garibaldi; 36
12956;41,8445935401358;15,7353526752432;Corso Giannone; 145
12956;41,8445935401358;15,7353526752432;Corso Giannone; 145
12956;41,8445935401358;15,7353526752432;Corso Giannone; 145
12957;41,8445935401358;15,7353526752432;Via Brescia; 20
